MRGV_vOTUs	ICTV_taxonomy	Representative	Genome_size	Checkv_quality	muivig_quality	Completeness	contamination	Completeness_method	Kmer_freq	MRGV_vFAMs	MRGV_vGENs	UHGV_matched	IsProphage	Host_taxonomy
MRGV_vOTU09097	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Alisviridae	MRGV_GENOME009097	38750.0	High-quality	High-quality	90.47	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0825	MRGV_vGEN05164	vSUBFAM-05347	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae
MRGV_vOTU09098	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009098	23128.0	Medium-quality	Genome-fragment	70.77	0.0	AAI-based (high-confidence)	1.02	MRGV_vFAM1417	MRGV_vGEN03761	vSUBFAM-00813	False	Unclassified
MRGV_vOTU09099	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009099	21648.0	Medium-quality	Genome-fragment	53.55	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1864	MRGV_vGEN07229	vSUBFAM-01580	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__Caccovivens
MRGV_vOTU09100	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009100	128494.0	High-quality	High-quality	98.53	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM1409	MRGV_vGEN11350	vFAM-00001	False	d__Bacteria
MRGV_vOTU09101	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009101	40171.0	Medium-quality	Genome-fragment	58.92	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0544	MRGV_vGEN08948	vSUBFAM-01326	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09102	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009102	60043.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1104	MRGV_vGEN08709	vFAM-00001	False	Unclassified
MRGV_vOTU09103	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009103	42066.0	Medium-quality	Genome-fragment	68.26	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1142	MRGV_vGEN00493	vSUBFAM-01864	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Suilimivivens;s__Suilimivivens sp000403495
MRGV_vOTU09104	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009104	89144.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0892	MRGV_vGEN06019	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09105	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009105	33785.0	Medium-quality	Genome-fragment	75.15	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0306	MRGV_vGEN07781	vSUBFAM-00136	False	Unclassified
MRGV_vOTU09106	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009106	95917.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1184	MRGV_vGEN01853	vSUBFAM-00014	True	Unclassified
MRGV_vOTU09107	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Eponavirus	MRGV_GENOME009107	50038.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0429	MRGV_vGEN03191	vSUBFAM-00696	False	Unclassified
MRGV_vOTU09108	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009108	59269.0	High-quality	High-quality	97.98	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0482	MRGV_vGEN03970	vOTU-080840	True	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09109	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009109	89075.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0300	MRGV_vGEN00399	vSUBFAM-00326	False	Unclassified
MRGV_vOTU09110	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009110	37577.0	Medium-quality	Genome-fragment	82.05	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1940	MRGV_vGEN01142	vSUBFAM-02295	True	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09111	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009111	38596.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0924	MRGV_vGEN03673	vSUBFAM-00161	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585015
MRGV_vOTU09112	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009112	27101.0	Medium-quality	Genome-fragment	80.61	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0678	MRGV_vGEN08745	vFAM-00022	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09113	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009113	54118.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1226	MRGV_vGEN11478	vSUBFAM-00161	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp002358575
MRGV_vOTU09114	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Lagaffevirus	MRGV_GENOME009114	33405.0	Medium-quality	Genome-fragment	70.57	0.0	AAI-based (high-confidence)	1.07	MRGV_vFAM0541	MRGV_vGEN02415	vGENUS-04186	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09115	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009115	33194.0	Medium-quality	Genome-fragment	53.7	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2402	MRGV_vGEN10106	vSUBFAM-00014	False	Unclassified
MRGV_vOTU09116	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009116	23937.0	Medium-quality	Genome-fragment	72.22	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM1579	MRGV_vGEN01416	vGENUS-06600	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09117	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009117	52279.0	Medium-quality	Genome-fragment	72.13	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0274	MRGV_vGEN08902	vSUBFAM-00684	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09118	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009118	55528.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1882	MRGV_vGEN00523	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC161649;s__MGBC161649 sp910587685
MRGV_vOTU09119	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009119	37409.0	High-quality	High-quality	90.1	0.0	AAI-based (high-confidence)	1.02	MRGV_vFAM1916	MRGV_vGEN05449	vSUBFAM-00276	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter
MRGV_vOTU09120	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Lagaffevirus	MRGV_GENOME009120	58023.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0856	MRGV_vGEN07226	vGENUS-04186	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09121	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Eponavirus	MRGV_GENOME009121	51826.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2426	MRGV_vGEN05386	vSUBFAM-00339	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09122	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009122	41099.0	High-quality	High-quality	94.68	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1734	MRGV_vGEN02477	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae
MRGV_vOTU09123	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009123	37820.0	Medium-quality	Genome-fragment	77.39	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1116	MRGV_vGEN01157	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma sp003979335
MRGV_vOTU09124	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009124	59563.0	High-quality	High-quality	97.96	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2487	MRGV_vGEN05406	vOTU-008001	False	d__Bacteria;p__Bacillota_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__UBA7185;s__UBA7185 sp002491065
MRGV_vOTU09125	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009125	77940.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM1006	MRGV_vGEN08754	vSUBFAM-00517	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09126	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009126	34392.0	Medium-quality	Genome-fragment	70.36	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0050	MRGV_vGEN00516	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter
MRGV_vOTU09127	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009127	46163.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0306	MRGV_vGEN07781	vGENUS-02234	False	Unclassified
MRGV_vOTU09128	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009128	37849.0	Medium-quality	Genome-fragment	88.44	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0707	MRGV_vGEN01148	vFAM-00008	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas sp910588615
MRGV_vOTU09129	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009129	92531.0	High-quality	High-quality	94.88	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0183	MRGV_vGEN06381	vFAM-00074	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__RACS-045
MRGV_vOTU09130	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009130	47081.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1251	MRGV_vGEN07380	vFAM-00027	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585015
MRGV_vOTU09131	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009131	57815.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM2418	MRGV_vGEN10160	vSUBFAM-01597	False	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09132	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009132	48044.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2504	MRGV_vGEN06692	vFAM-00162	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Pumilibacteraceae;g__Anaerocaecibacter;s__Anaerocaecibacter sp910587805
MRGV_vOTU09133	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009133	38230.0	High-quality	High-quality	99.24	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0924	MRGV_vGEN03673	vSUBFAM-00161	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp910585015
MRGV_vOTU09134	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009134	41216.0	Medium-quality	Genome-fragment	66.53	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2594	MRGV_vGEN01506	vSUBFAM-00014	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma
MRGV_vOTU09135	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009135	58991.0	High-quality	High-quality	98.55	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2419	MRGV_vGEN04704	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282
MRGV_vOTU09136	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009136	67932.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1501	MRGV_vGEN11058	vFAM-00048	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
MRGV_vOTU09137	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009137	70977.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2022	MRGV_vGEN05211	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7050;s__UBA7050 sp003979345
MRGV_vOTU09138	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009138	56846.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0621	MRGV_vGEN01812	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09139	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009139	40103.0	Medium-quality	Genome-fragment	82.71	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0317	MRGV_vGEN05804	vFAM-00123	True	Unclassified
MRGV_vOTU09140	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Alisviridae	MRGV_GENOME009140	36569.0	Medium-quality	Genome-fragment	86.57	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0910	MRGV_vGEN03361	vFAM-00066	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum intestinale
MRGV_vOTU09141	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009141	28497.0	Medium-quality	Genome-fragment	61.6	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0081	MRGV_vGEN04756	vSUBFAM-01424	False	d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sp002311155
MRGV_vOTU09142	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009142	168055.0	High-quality	High-quality	99.35	0.0	HMM-based (lower-bound)	1.01	MRGV_vFAM0129	MRGV_vGEN04723	vFAM-00001	True	d__Bacteria;p__Bacillota_A;c__Clostridia
MRGV_vOTU09143	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Arawnvirus	MRGV_GENOME009143	22842.0	Medium-quality	Genome-fragment	65.62	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0558	MRGV_vGEN06694	vGENUS-02461	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09144	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009144	43584.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1636	MRGV_vGEN04741	vFAM-00003	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp011959105;strain__GENOME03207
MRGV_vOTU09145	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Lagaffevirus	MRGV_GENOME009145	35926.0	Medium-quality	Genome-fragment	75.69	0.0	AAI-based (high-confidence)	1.01	MRGV_vFAM0541	MRGV_vGEN02415	vSUBFAM-00411	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09146	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009146	45390.0	Medium-quality	Genome-fragment	78.21	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM2430	MRGV_vGEN11430	vFAM-00022	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09147	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009147	29778.0	Medium-quality	Genome-fragment	62.61	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0179	MRGV_vGEN11287	vSUBFAM-00011	False	Unclassified
MRGV_vOTU09148	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009148	73195.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1006	MRGV_vGEN08244	vSUBFAM-00517	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09149	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009149	30367.0	Medium-quality	Genome-fragment	75.15	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0015	MRGV_vGEN08426	vSUBFAM-01218	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F
MRGV_vOTU09150	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009150	31842.0	Medium-quality	Genome-fragment	81.62	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0110	MRGV_vGEN11401	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__UBA3282 sp003611805
MRGV_vOTU09151	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Toyamaviridae	MRGV_GENOME009151	58863.0	High-quality	High-quality	91.3	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2270	MRGV_vGEN09871	vOTU-062769	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella rodentium
MRGV_vOTU09152	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009152	27249.0	Medium-quality	Genome-fragment	53.56	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2175	MRGV_vGEN06315	vSUBFAM-04165	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09153	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009153	42458.0	Medium-quality	Genome-fragment	88.76	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1503	MRGV_vGEN09609	vFAM-00001	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09154	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009154	38825.0	Medium-quality	Genome-fragment	58.27	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM0767	MRGV_vGEN03788	vFAM-00025	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-508_genus;s__MRGM_1348_species;strain__MGBC123259
MRGV_vOTU09155	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Konodaiviridae	MRGV_GENOME009155	32819.0	Medium-quality	Genome-fragment	51.8	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0096	MRGV_vGEN07429	vFAM-00009	False	Unclassified
MRGV_vOTU09156	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Mushuvirus	MRGV_GENOME009156	40396.0	Medium-quality	Genome-fragment	86.81	0.0	HMM-based (lower-bound)	1.0	MRGV_vFAM1276	MRGV_vGEN11421	vGENUS-00880	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales
MRGV_vOTU09157	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009157	28979.0	High-quality	High-quality	90.14	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1417	MRGV_vGEN03550	vSUBFAM-00813	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU09158	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009158	66538.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1196	MRGV_vGEN01744	vFAM-00020	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09159	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009159	48470.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1184	MRGV_vGEN06340	vSUBFAM-01505	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09160	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009160	21503.0	Medium-quality	Genome-fragment	61.03	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2520	MRGV_vGEN01563	vFAM-00153	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC120929;s__MGBC120929 sp910583735
MRGV_vOTU09161	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Arawnvirus	MRGV_GENOME009161	33643.0	High-quality	High-quality	96.19	0.0	AAI-based (high-confidence)	1.02	MRGV_vFAM0558	MRGV_vGEN09628	vSUBFAM-00342	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09162	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009162	43655.0	High-quality	High-quality	94.36	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM0081	MRGV_vGEN03853	vSUBFAM-01424	True	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA3700;g__MGBC100798;s__MGBC100798 sp910588545
MRGV_vOTU09163	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009163	21515.0	Medium-quality	Genome-fragment	60.11	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1027	MRGV_vGEN11105	vSUBFAM-00432	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
MRGV_vOTU09164	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009164	26747.0	Medium-quality	Genome-fragment	56.64	0.0	AAI-based (high-confidence)	1.09	MRGV_vFAM2519	MRGV_vGEN04255	vSUBFAM-00011	False	Unclassified
MRGV_vOTU09165	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Unclassified;g__Brigitvirus	MRGV_GENOME009165	91205.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1941	MRGV_vGEN10193	vFAM-00008	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
MRGV_vOTU09166	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;o__Unclassified;f__Alisviridae	MRGV_GENOME009166	61575.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM2617	MRGV_vGEN10399	vFAM-00028	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales
MRGV_vOTU09167	r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes	MRGV_GENOME009167	17003.0	High-quality	High-quality	100.0	0.0	AAI-based (high-confidence)	1.0	MRGV_vFAM1381	MRGV_vGEN11333	vSUBFAM-00342	False	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_B;s__Roseburia_B sp011959925
